,data_id,message_id,date,text,tweet_lang,place,photo_url,geometry,source
2719,2720,1486741951990824960,2022-01-27 16:44:38,"After days of hard work on the #ColoradoFire, Felton Headquarters Engines 1760 and 1763 are happy that they’re off the fire safely and returning to the unit! Santa Cruz County represented! 💪 @sccounty https://t.co/UusMqpZHfo",en,"Marina, CA",http://pbs.twimg.com/media/FKH37AEVgAM2U9J.jpg,"POLYGON ((-121.817399 36.652284, -121.817399 36.707451, -121.741857 36.707451, -121.741857 36.652284, -121.817399 36.652284))",cali_fire
2720,2721,1333837602571624449,2020-12-01 18:17:20+00:00,@AaronLavery Classic,en,na,na,"POLYGON ((-0.368615 51.729772, -0.368615 51.775108, -0.272269 51.775108, -0.272269 51.729772, -0.368615 51.729772))",random
2721,2722,1545414474693103616,2022-07-08 14:28:17,GM! In this shot I can be seen taking a quick selfie on the side of the freeway during a gnarly wilde fire in Santa Barbara. Circa 2017 .  #nftphotography #sonyalpha #straightfire https://t.co/oN5qpfW6lf,en,"Santa Barbara, CA",http://pbs.twimg.com/media/FXJqRSxVQAAVaKF.jpg,"POLYGON ((-119.763341 34.395525, -119.763341 34.464245, -119.639931 34.464245, -119.639931 34.395525, -119.763341 34.395525))",cali_fire
2722,2723,1513555966653919236,2022-04-11 16:33:57,"""Trash everywhere fire hazard"" (Civic Center, D3) https://t.co/W7CflxKuo0 https://t.co/aSgWrJev7v",en,"Civic Center, San Francisco",http://pbs.twimg.com/media/FQE7IYnWYAo2VwR.jpg,POINT (-122.4202123 37.7873352),cali_fire
2723,2724,1333757661075169280,2020-12-01 12:59:41+00:00,@JerseyGirlsOne good morning Julie my friend have a most beautiful day https://t.co/NPjiIpNEdg,en,na,na,"POLYGON ((0.252097 51.597898, 0.252097 51.645571, 0.364782 51.645571, 0.364782 51.597898, 0.252097 51.597898))",random
2724,2725,1322971748657176577,2020-11-01 18:40:19+00:00,Massive congratulations  @MercedesAMGF1 achieving 7 constructors titles which would be cool enough if they weren't consecutive which is even more impressive! It's something I never thought would happen after the dominant Ferrari era. So well done everyone at the team #HIS7ORY #F1,en,na,na,"POLYGON ((-0.230949 51.21315, -0.230949 51.268978, -0.130394 51.268978, -0.130394 51.21315, -0.230949 51.21315))",random
2725,2726,1333686424575631362,2020-12-01 08:16:36+00:00,I’m kind of reading the ‘Pubs’ backlash as ‘It was okay to take our donations to the Tory party but now we want a little bit of payback you’ve hung us out to dry’. But then I am a rather cynical old Scotch egg (other substantial meals are available) #r4today,en,na,na,"POLYGON ((0.252097 51.597898, 0.252097 51.645571, 0.364782 51.645571, 0.364782 51.597898, 0.252097 51.597898))",random
2726,2727,1302293569529675777,2020-09-05 17:12:37+00:00,@acemoneydigital Create. Simple as that 🤛⌚️😎,en,na,na,"POLYGON ((0.244145 51.438822, 0.244145 51.456306, 0.297592 51.456306, 0.297592 51.438822, 0.244145 51.438822))",random
2727,2728,1365924876981334016,2021-02-28 07:20:42+00:00,"""Carrot batons "" in #Tonbridge #UnitedKingdom https://t.co/SK6uClQh0k #foodwaste #free",en,na,na,POINT (0.38544 51.1782),random
2728,2729,1323353308866764800,2020-11-02 19:56:30+00:00,@realDonaldTrump @POTUS Are you getting all your redneck laws in place before you’re kicked out? 🤡,en,na,na,"POLYGON ((-0.304758 51.308464, -0.304758 51.381086, -0.217073 51.381086, -0.217073 51.308464, -0.304758 51.308464))",random
2729,2730,1524574806288613376,2022-05-12 02:18:53,"LA-Valley Structure Fire reported at Sherman Way / Orion Ave

https://t.co/WCtnqnW3eH
#lafd #lafdalert",en,"Los Angeles, CA",,POINT (-118.469 34.2),cali_fire
2730,2731,1562218307662782465,2022-08-23 23:20:43,"!!SIGALERT!!  Big rig fire has ONLY the two left lanes OPEN. in #Newhall on I-5 NB before Hwy 14, stopped traffic b… https://t.co/II70ZlMr4Y",en,"Los Angeles, CA",,POINT (-118.5063 34.33089),cali_fire
2731,2732,1356099958664003592,2021-02-01 04:39:59+00:00,"@NickBuzz03 We aren't going to give you a run, so team up with this guy for no reason, and have a boring tag team",en,na,na,"POLYGON ((-0.619506 51.205293, -0.619506 51.267548, -0.520729 51.267548, -0.520729 51.205293, -0.619506 51.205293))",random
2732,2733,1333807943280635906,2020-12-01 16:19:29+00:00,@TheSullis #GSBOUT #COYI #HAMMERS #moyesiah How many shots did the sniper take eh 😂😂🔥🔥🇬🇧🇪🇸🇺🇸⚒️⚒️⚒️👋👋 https://t.co/07rrurt5UV,en,na,na,"POLYGON ((-0.40746 51.481879, -0.40746 51.481879, -0.40746 51.481879, -0.40746 51.481879, -0.40746 51.481879))",random
2733,2734,1322986214006337537,2020-11-01 19:37:47+00:00,@axios @OzKaterji @SethAbramson yet again you are spot on.,en,na,na,"POLYGON ((-0.245869 51.330352, -0.245869 51.393443, -0.117306 51.393443, -0.117306 51.330352, -0.245869 51.330352))",random
2734,2735,1333732636515323905,2020-12-01 11:20:14+00:00,@PurpleCobra2016 Consumers are the customers.,en,na,na,"POLYGON ((-0.110331 51.261343, -0.110331 51.322055, -0.037575 51.322055, -0.037575 51.261343, -0.110331 51.261343))",random
2735,2736,1333669446892855297,2020-12-01 07:09:09+00:00,Whose needs will you be attending to today? #AntimatterPrinciple,en,na,na,"POLYGON ((0.294827 51.359118, 0.294827 51.380445, 0.318458 51.380445, 0.318458 51.359118, 0.294827 51.359118))",random
2736,2737,1536540217435336704,2022-06-14 02:45:10,"King Sandy, say fire Don.",en,"Los Angeles, CA",,"POLYGON ((-118.668404 33.704538, -118.668404 34.337041, -118.155409 34.337041, -118.155409 33.704538, -118.668404 33.704538))",cali_fire
2737,2738,1532121101383262209,2022-06-01 22:05:10,North Ops forecasters see above normal significant fire potential for basically the entire region in September. https://t.co/9ErQz9aIJJ,en,"Los Angeles, CA",http://pbs.twimg.com/media/FUMwBYoUAAAyQxj.jpg,"POLYGON ((-118.668404 33.704538, -118.668404 34.337041, -118.155409 34.337041, -118.155409 33.704538, -118.668404 33.704538))",cali_fire
2738,2739,1302278445292978178,2020-09-05 16:12:31+00:00,@DorkingWDRS Welcome back Beardy 👍👏⚽️😜,en,na,na,"POLYGON ((-0.253407 51.269527, -0.253407 51.336645, -0.155273 51.336645, -0.155273 51.269527, -0.253407 51.269527))",random
2739,2740,1322999278915227648,2020-11-01 20:29:42+00:00,@greggrosenthal The inevitable descent to another 9-7 begins.,en,na,na,"POLYGON ((-0.368615 51.729772, -0.368615 51.775108, -0.272269 51.775108, -0.272269 51.729772, -0.368615 51.729772))",random
2740,2741,1573480371399798784,2022-09-24 01:12:09,"Drove through Lake County, CA today. It’s weird to see fire scorched earth dotted by new low growing fresh vegetation pierced by black charcoal spears that were once trees…trees that are now little more than ready kindling fire the next blaze.",en,"Petaluma, CA",,"POLYGON ((-122.682383 38.205307, -122.682383 38.283601, -122.584356 38.283601, -122.584356 38.205307, -122.682383 38.205307))",cali_fire
2741,2742,1322967153348349955,2020-11-01 18:22:03+00:00,Just posted a photo @ Pyrford Golf Club https://t.co/8QUWMG3HLC,en,na,na,POINT (-0.49494328 51.3159471),random
2742,2743,1302386800036655107,2020-09-05 23:23:04+00:00,"@HumongousClub @keira_walsh @ManCity @ManCityWomen @StanwayGeorgia @stephhoughton2 Don't follow if you don't like. Now get back to your Mum.

P.s. Neymar's shit",en,na,na,"POLYGON ((0.412088 51.506403, 0.412088 51.545935, 0.478514 51.545935, 0.478514 51.506403, 0.412088 51.506403))",random
2743,2744,1536377110004043776,2022-06-13 15:57:02,@bartsimpson_bot The Red Cross is helping residents who are affected by this fire,en,"San Diego, CA",,"POLYGON ((-117.282538 32.53962, -117.282538 33.080404, -116.92744 33.080404, -116.92744 32.53962, -117.282538 32.53962))",cali_fire
2744,2745,1311564249878102016,2020-10-01 07:10:59+00:00,"@djebel Apologies. Do you mean the digital download?
I’m ever so sorry you’re having difficulties. Can I possibly please direct you to help@racingpost.com? The team there should be able to sort out the problem in a flash.",en,na,na,"POLYGON ((-0.304758 51.308464, -0.304758 51.381086, -0.217073 51.381086, -0.217073 51.308464, -0.304758 51.308464))",random
2745,2746,1515372145836118016,2022-04-16 16:50:48,#Nopales after the fire https://t.co/LNqUztb9g1,en,Cleveland National Forest,http://pbs.twimg.com/media/FQeu66DVUAMXd84.jpg,"POLYGON ((-117.55496 33.651245, -117.55496 33.651245, -117.55496 33.651245, -117.55496 33.651245, -117.55496 33.651245))",cali_fire
2746,2747,1323027714840952832,2020-11-01 22:22:42+00:00,@wheezylouse Oops she blocked me !!,en,na,na,"POLYGON ((0.245025 51.180309, 0.245025 51.228688, 0.310677 51.228688, 0.310677 51.180309, 0.245025 51.180309))",random
2747,2748,1323001458556653571,2020-11-01 20:38:22+00:00,4231 isn’t it 433 all the way surely Jose doesn’t play it again.,en,na,na,"POLYGON ((-0.213503 51.512805, -0.213503 51.572068, -0.105303 51.572068, -0.105303 51.512805, -0.213503 51.512805))",random
2748,2749,1323354835643736065,2020-11-02 20:02:34+00:00,"Autumn leaves on the track 🍂
November 🍁
#eveningrun 🏃🏼‍♀️ https://t.co/666bVTYbTG",en,na,na,"POLYGON ((-0.167363 51.564436, -0.167363 51.564436, -0.167363 51.564436, -0.167363 51.564436, -0.167363 51.564436))",random
2749,2750,1322884744795824131,2020-11-01 12:54:35+00:00,@andrealeadsom You know what they should lock down Parliament for 6 months until an emergency general election can be organised & before you lot bankrupt our country with your insanity. 😡😡😡,en,na,na,"POLYGON ((-0.444459 51.632236, -0.444459 51.703921, -0.340092 51.703921, -0.340092 51.632236, -0.444459 51.632236))",random
2750,2751,1322941269333676038,2020-11-01 16:39:12+00:00,@Quia_Meliora @RealAtheology Yes please,en,na,na,"POLYGON ((-0.230949 51.21315, -0.230949 51.268978, -0.130394 51.268978, -0.130394 51.21315, -0.230949 51.21315))",random
2751,2752,1311592941236948993,2020-10-01 09:05:00+00:00,Never felt so ugly before😖,en,na,na,"POLYGON ((-0.662994 51.440818, -0.662994 51.49632, -0.600029 51.49632, -0.600029 51.440818, -0.662994 51.440818))",random
2752,2753,1323383028278796288,2020-11-02 21:54:35+00:00,I truly hope Partey succeeds he looks amazing but Hojbjerg is my guy. Future spurs captain,en,na,na,"POLYGON ((-0.18576 51.604519, -0.18576 51.686032, -0.012567 51.686032, -0.012567 51.604519, -0.18576 51.604519))",random
2753,2754,1573084851192102912,2022-09-22 23:00:29,"Here you go, @Cartarsauce this one’s on me (for me 🤪) #CalicoBonfire #Bourbon #Sassparella @knotts #CalicoSaloon
🐴🤠🎢🥃 https://t.co/GrjdpdtHPU",en,"Buena Park, CA",http://pbs.twimg.com/media/FdS4VIQUUAA-1MG.jpg,"POLYGON ((-118.037391 33.809829, -118.037391 33.895642, -117.975923 33.895642, -117.975923 33.809829, -118.037391 33.809829))",cali_fire
2754,2755,1323366034078900226,2020-11-02 20:47:04+00:00,Lmao It has to be a movie they are filming,en,na,na,"POLYGON ((-0.25981 51.728695, -0.25981 51.779423, -0.201667 51.779423, -0.201667 51.728695, -0.25981 51.728695))",random
2755,2756,1323309932897308672,2020-11-02 17:04:08+00:00,@61andyj @The_Grizzlers Which one,en,na,na,"POLYGON ((-0.521419 51.275643, -0.521419 51.293155, -0.501177 51.293155, -0.501177 51.275643, -0.521419 51.275643))",random
2756,2757,1302280698489954306,2020-09-05 16:21:28+00:00,Absolutely Fantastic!,en,na,na,"POLYGON ((0.412088 51.506403, 0.412088 51.545935, 0.478514 51.545935, 0.478514 51.506403, 0.412088 51.506403))",random
2757,2758,1302289229649772547,2020-09-05 16:55:22+00:00,@AskPaddyPower - First race @racingHKG SHA TIN tomorrow is 06.00 and not 06.30 as on your website - just saying 😀😎🏇🏽🏇🏽,en,na,na,"POLYGON ((0.406921 51.686484, 0.406921 51.69263, 0.428384 51.69263, 0.428384 51.686484, 0.406921 51.686484))",random
2758,2759,1329041018818338819,2020-11-18 12:37:25+00:00,Do you feel in a position to bring up the past to prove a point? From a man who published fake photos of soldiers pissing on prisoners because you were desperate for them to be true to bugging the phones of dead children. I’d keep it current piers you fat fucking mess,en,na,na,"POLYGON ((0.204121 51.360568, 0.204121 51.374881, 0.222393 51.374881, 0.222393 51.360568, 0.204121 51.360568))",random
2759,2760,1311586470323539968,2020-10-01 08:39:17+00:00,@TheSting17 Wow...just wow!,en,na,na,"POLYGON ((-0.111476 51.419425, -0.111476 51.509947, -0.029731 51.509947, -0.029731 51.419425, -0.111476 51.419425))",random
2760,2761,1323348121250922498,2020-11-02 19:35:53+00:00,"The issue with the @NHSuk is the incompetent executives and layers and layers of highly paid managers with zero experience in the private sector who can’t create any efficiency or cost management.Always been the case, medical professionals always let down by leadership.",en,na,na,"POLYGON ((-0.100615 51.681067, -0.100615 51.755575, -0.010847 51.755575, -0.010847 51.681067, -0.100615 51.681067))",random
2761,2762,1340323362854285312,2020-12-19 15:49:26+00:00,Fuck Watford mannn,en,na,na,"POLYGON ((-0.245869 51.330352, -0.245869 51.393443, -0.117306 51.393443, -0.117306 51.330352, -0.245869 51.330352))",random
2762,2763,1302270092160491520,2020-09-05 15:39:19+00:00,"John Squire undefeated, Ian Brown in the mid",en,na,na,"POLYGON ((-0.368615 51.729772, -0.368615 51.775108, -0.272269 51.775108, -0.272269 51.729772, -0.368615 51.729772))",random
2763,2764,1496280232927821824,2022-02-23 00:26:21,"For our #canyon residents, I’m hosting a Town Hall with @OCpublicworks - Emergency Response Department, @OCSheriff, and @OCFireAuthority; please join us for a discussion on canyon-specific safety issues. https://t.co/grOh8nnA75",en,"North Tustin, CA",http://pbs.twimg.com/media/FMPa7nWVcAEb1LQ.jpg,"POLYGON ((-117.83021 33.739088, -117.83021 33.787923, -117.761221 33.787923, -117.761221 33.739088, -117.83021 33.739088))",cali_fire
2764,2765,1356267387583139845,2021-02-01 15:45:18+00:00,"Just posted a photo @ Watford, United Kingdom https://t.co/2UAFOnResd",en,na,na,POINT (-0.396723 51.655654),random
2765,2766,1565794369831149570,2022-09-02 20:10:43,"!! SIGALERT !! Car fire on OFFramp in #Anaheim on 91 (SR-91 Riverside Fwy) EB at Glassell St/Kraemer Blvd, stopped… https://t.co/4hjp0PzrWU",en,"Anaheim, CA",,POINT (-117.862 33.84636),cali_fire
2766,2767,1323033501478744065,2020-11-01 22:45:42+00:00,"@DylanTh24355241 @wokingsport @RadioWoking @wokingfc @KnaphillFC @Sheerwaterfc @westfield_fc @SurreyStorm @surreyscorchers Dylan, we will be having regular news updates from Guildford City included in our sportupdates. Also listen out for an interview to come",en,na,na,"POLYGON ((-0.632939 51.283513, -0.632939 51.349531, -0.464732 51.349531, -0.464732 51.283513, -0.632939 51.283513))",random
2767,2768,1544198848716816384,2022-07-05 05:57:50,"4th of July in LA is driving down the 605 and seeing a group of civilians rushing to put out a fire that broke out from fireworks on the side of the road. Throwing water blankets and eventually fire retardants long before the fire dept made it there. GJ LA, maybe chill on the 💥",en,"Los Angeles, CA",,"POLYGON ((-118.668404 33.704538, -118.668404 34.337041, -118.155409 34.337041, -118.155409 33.704538, -118.668404 33.704538))",cali_fire
2768,2769,1311580365459521536,2020-10-01 08:15:01+00:00,"Being on the pitch is an important part of a lot of young people’s lives. It represents a part of their community and a space where they can express themselves, with or without words, because they are surrounded by people who share their passion.

#sportforgood #levelplayingfield https://t.co/7A9lviVB0s",en,na,na,"POLYGON ((-0.660061 51.490484, -0.660061 51.538905, -0.525138 51.538905, -0.525138 51.490484, -0.660061 51.490484))",random
2769,2770,1302239162377080839,2020-09-05 13:36:25+00:00,"@1Punk4life @FunnymanPage @bethany_bardon 🤣🤣🤣🤣haha I'm sure Beth will crack up when she sees it too..
Cheers for the giggle !! 
Lol!! We are counting days until I go back to there ! 64 beth says when she spoke to me on WhatsApp a little while ago.. so not long !🤣yorkshire has my heart. 2nd home is Beth's!❤",en,na,na,"POLYGON ((-0.444459 51.632236, -0.444459 51.703921, -0.340092 51.703921, -0.340092 51.632236, -0.444459 51.632236))",random
2770,2771,1561205051871608832,2022-08-21 04:14:24,Our analyst Crystal brought her family for a fire station dinner.  She is the glue that holds us together. https://t.co/RnZ8xzwy12,en,"Placentia, CA","http://pbs.twimg.com/media/FaqDs9kVEAAHkWT.jpg,http://pbs.twimg.com/media/FaqDs84UIAAlP19.jpg,http://pbs.twimg.com/media/FaqDs9iUUAAOt93.jpg,http://pbs.twimg.com/media/FaqDs84UcAALOra.jpg","POLYGON ((-117.884864 33.853755, -117.884864 33.91009, -117.816285 33.91009, -117.816285 33.853755, -117.884864 33.853755))",cali_fire
2771,2772,1333724824410140673,2020-12-01 10:49:12+00:00,As awkwardly modelled by me 😎,en,na,na,"POLYGON ((-0.161749 51.294332, -0.161749 51.42353, -0.023517 51.42353, -0.023517 51.294332, -0.161749 51.294332))",random
2772,2773,1356098904308260865,2021-02-01 04:35:48+00:00,@nk_preach Facts,en,na,na,"POLYGON ((-0.161749 51.294332, -0.161749 51.42353, -0.023517 51.42353, -0.023517 51.294332, -0.161749 51.294332))",random
2773,2774,1327245027647614981,2020-11-13 13:40:48+00:00,Insanity & pushing the boundaries @ATRacing99 ......sorry for the interruption to my aviation feed - surely everyone is just as interested in sailing 🤣,en,na,na,"POLYGON ((-0.632939 51.283513, -0.632939 51.349531, -0.464732 51.349531, -0.464732 51.283513, -0.632939 51.283513))",random
2774,2775,1323012783567417344,2020-11-01 21:23:22+00:00,@andycoldicott night Hun https://t.co/4TcEOtYs8S,en,na,na,"POLYGON ((-0.111432 51.779901, -0.111432 51.813315, -0.044085 51.813315, -0.044085 51.779901, -0.111432 51.779901))",random
2775,2776,1506775022949466118,2022-03-23 23:28:54,"Hey frens! We just got some unexpected news while visiting the venue with some awesome people! 

Our contact at the venue we booked called to tell us that the fire marshal came today and their exits aren't up to code. (They can only hold 50 people per building 🥲)
 
Con't👇 https://t.co/wsjLW6Xcnc",en,"San Diego, CA",http://pbs.twimg.com/ext_tw_video_thumb/1506774907396378629/pu/img/kaporrO-Ky9cmRxG.jpg,"POLYGON ((-117.282538 32.53962, -117.282538 33.080404, -116.92744 33.080404, -116.92744 32.53962, -117.282538 32.53962))",cali_fire
